Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Bin 18,Bin 19,Bin 20,Bin 21,Bin 22,Bin 23,Bin 24,Bin 25,Bin 26,Bin 27,Bin 28,Bin 29,Bin 30,Bin 31,Bin 32,Bin 33,Bin 34,Bin 35,Bin 36,Bin 37,Bin 38,Bin 39,Bin 40,Bin 41,Bin 42,Bin 43,Bin 44,Bin 45,Bin 46,Bin 47,Bin 48,Bin 49,Bin 50,Bin 51,Bin 52,Bin 53,Bin 54,Bin 55,Bin 56,Bin 57,Bin 58,Contrast,Dissimilarity,Homogenity,Energy,Correlation,ASM,Ring 1,Ring 2,Ring 3,Ring 4,Ring 5,Ring 6,Ring 7,Ring 8,Ring 9,Ring 10,Ring 11,Ring 12,Ring 13,Ring 14,Ring 15,Ring 16,Ring 17,Ring 18,Ring 19,Ring 20,Ring 21,Ring 22,Ring 23,Ring 24,Ring 25,Ring 26,Ring 27,Ring 28,Ring 29,Ring 30,Ring 31,Entropy,Mean,Median,Std Deviation,Kurtosis,Skewness,Person
0.0455818473,0,0,0,0,0,0.1526577503,0,0,0,0,0,0.090666438,0,0,0,0,0,0,0.4578903749,0,0,0,0,0,0.7897262231,0,0,0,0,0,0,0.9502572016,0,0,0,0,0,0.2814471879,0,0,0,0,0,0,0.3184099223,0,0,0,0,0,2.9290066301,0,0,0,0,0,0.4288008688,1081.48835326,10.8527794108,0.5428461145,0.4532679699,0.9392775805,0.2054518525,0.221616261,0.6108024841,0.3957369265,0.3155435107,0.3684243454,0.4975420749,0.4475816019,0.5230610895,0.4070988235,0.5576085069,0.3280002172,0.4423099955,0.4045579446,0.4384261735,0.310654606,0.252531456,0.4307601059,0.4403011816,0.3321894615,0.30450495,0.4452641809,0.386276641,0.3379694483,0.3559371735,0.2861443667,0.3931003801,0.4177333801,0.4051332836,0.3711224182,0.3478067837,0.3070649796,14.0071,1.4473,1.99216,0.736587,-1.1938122651,-1.1938122651,8
0.0340620713,0,0,0,0,0,0.1497570873,0,0,0,0,0,0.0837048468,0,0,0,0,0,0,0.4576417467,0,0,0,0,0,0.8571873571,0,0,0,0,0,0,0.9678269319,0,0,0,0,0,0.2910608139,0,0,0,0,0,0,0.2975251486,0,0,0,0,0,2.904806813,0,0,0,0,0,0.4008716278,1065.29445424,10.6086877,0.5395444765,0.449655032,0.9376342294,0.2021896478,0.2481721567,0.4794957175,0.4131671828,0.2557098592,0.2485268024,0.5386632411,0.4133519261,0.4047352268,0.2758815371,0.577416991,0.3808951979,0.4856935603,0.3709559582,0.4261514097,0.3437258184,0.3484515909,0.4112444027,0.3674247632,0.468858278,0.3998726438,0.3958012644,0.3852086085,0.3001408705,0.3543534384,0.3224572217,0.3151399537,0.4104663219,0.3170104754,0.3204124965,0.2767217153,0.358549543,14.0207,1.46407,1.99216,0.721525,-1.0582063899,-1.0582063899,8
0.0594221536,0,0,0,0,0,0.2037094193,0,0,0,0,0,0.1197559442,0,0,0,0,0,0,0.4810128029,0,0,0,0,0,0.8952274806,0,0,0,0,0,0,0.8867741198,0,0,0,0,0,0.2875800183,0,0,0,0,0,0,0.2573302469,0,0,0,0,0,2.8361854138,0,0,0,0,0,0.417446845,1114.20777321,12.7400352734,0.4951417304,0.4228178953,0.9400140476,0.1787749726,0.2317460545,0.4012952325,0.3652688051,0.505371943,0.6148508212,0.4301674075,0.4360361834,0.5168935634,0.4378042561,0.3993148183,0.2819688073,0.3856381008,0.3606779667,0.4763746037,0.4596680834,0.4038439245,0.3070462331,0.3039248831,0.261821533,0.4796051351,0.4825983076,0.3153894899,0.3604830882,0.248217455,0.2323233572,0.3590124249,0.306490817,0.3151165825,0.2743158223,0.3290980387,0.3674409934,0,1.38927,1.97059,0.75207,-1.3123300414,-1.3123300414,9
0.0631515775,0,0,0,0,0,0.2078532236,0,0,0,0,0,0.1273805441,0,0,0,0,0,0,0.482090192,0,0,0,0,0,0.8833762003,0,0,0,0,0,0,0.8680441244,0,0,0,0,0,0.2978566529,0,0,0,0,0,0,0.2589048925,0,0,0,0,0,2.8293895748,0,0,0,0,0,0.4263974623,1138.85132928,12.7323927102,0.4900499779,0.4178015809,0.9401000075,0.174558161,0.2238657861,0.3929491981,0.3479683068,0.4701289348,0.531853628,0.4046360975,0.3873315968,0.4336480354,0.3746176158,0.4815067735,0.6316793036,0.5356976109,0.4713876976,0.4278159402,0.3922344936,0.3736196363,0.5751929484,0.5816984338,0.3131505799,0.293171909,0.3384884713,0.3788881108,0.3793095653,0.3054201675,0.2813856636,0.407516034,0.3156257563,0.360105267,0.3616610776,0.3659119327,0.4002501464,0,1.38358,1.96863,0.760746,-1.34951009,-1.34951009,9
0.066549497,0,0,0,0,0,0.2119141518,0,0,0,0,0,0.1292866941,0,0,0,0,0,0,0.4850737311,0,0,0,0,0,0.9125485825,0,0,0,0,0,0,0.8440100594,0,0,0,0,0,0.2889889118,0,0,0,0,0,0,0.268021262,0,0,0,0,0,2.8162122771,0,0,0,0,0,0.4218392775,1206.46875694,13.7450519302,0.4906587649,0.4218732974,0.9337834815,0.1779770791,0.2241514245,0.3965836048,0.3225334952,0.5546955064,0.5616709235,0.4561814965,0.4932524152,0.5199583268,0.4240937203,0.419613578,0.4174100346,0.3361271508,0.3284853995,0.4649621533,0.3749139227,0.3353878597,0.3957904712,0.4783711179,0.4425927835,0.4349392684,0.3741535822,0.3435239641,0.2907971364,0.2732978007,0.3466098109,0.355596119,0.351947979,0.2669186825,0.3201984831,0.3692425684,0.3875933901,0,1.38855,1.96863,0.744737,-1.3424333033,-1.3424333033,9
0.0635659579,0,0,0,0,0,0.2020518976,0,0,0,0,0,0.1185128029,0,0,0,0,0,0,0.4728080704,0,0,0,0,0,0.934179241,0,0,0,0,0,0,0.8589277549,0,0,0,0,0,0.2886574074,0,0,0,0,0,0,0.2415009145,0,0,0,0,0,2.8491969593,0,0,0,0,0,0.4150434385,1120.74749494,12.9676530146,0.4942583306,0.4253883058,0.936155911,0.1809552107,0.2292887652,0.3998247247,0.3475172338,0.6167919736,0.6706559013,0.4553181068,0.3545784357,0.3670872737,0.3667621776,0.4796933646,0.5747968266,0.558175085,0.4578710183,0.4919805994,0.4627617193,0.4651983139,0.3388957575,0.3720659013,0.3176121196,0.2993339607,0.3715818649,0.3451821193,0.347658236,0.3274326192,0.2378223911,0.3744042557,0.3518742716,0.4141556538,0.5170697092,0.5026888716,0.2796740054,0,1.4112,1.97255,0.731148,-1.2076674986,-1.2076674986,9
0.1593707133,0,0,0,0,0,0.3954846822,0,0,0,0,0,0.3009230681,0,0,0,0,0,0,0.8243684271,0,0,0,0,0,1.3793895748,0,0,0,0,0,0,1.1547125057,0,0,0,0,0,0.5407664609,0,0,0,0,0,0,0.3902634888,0,0,0,0,0,0.7371827846,0,0,0,0,0,0.5619827389,725.871840094,15.3040433732,0.1459033138,0.0370058414,0.94311628,0.0013694323,0.2667242499,0.4109065549,0.272891726,0.340126848,0.3418470315,0.4635635254,0.4661261655,0.3215755721,0.3192205517,0.34404726,0.390033437,0.3591548586,0.3072988927,0.3702470974,0.4166504258,0.3862661428,0.2706800905,0.2027944429,0.2333962255,0.385157474,0.4018326621,0.39029174,0.3808070157,0.4455664499,0.4264721968,0.3116550749,0.2205679113,0.2829653415,0.2926650913,0.4560399698,0.4127658039,0,0.827681,0.652941,0.623646,-0.9233500484,-0.9233500484,9
0.0600022862,0,0,0,0,0,0.1923553955,0,0,0,0,0,0.1225737311,0,0,0,0,0,0,0.4816758116,0,0,0,0,0,0.9539037494,0,0,0,0,0,0,0.851303155,0,0,0,0,0,0.2923039552,0,0,0,0,0,0,0.2507830361,0,0,0,0,0,2.8332847508,0,0,0,0,0,0.4062585734,1115.21454047,12.8234763864,0.4942392323,0.4254060188,0.9391540531,0.1809702809,0.2282745839,0.3936605896,0.3045840847,0.5066254319,0.5629028484,0.4505066742,0.4531216201,0.5125172621,0.4151806197,0.4727891172,0.4087113611,0.4140146812,0.4643499615,0.6146518419,0.5032881102,0.4212797494,0.3832411769,0.3221843301,0.3022840269,0.3973672142,0.4155259789,0.3309264768,0.2906424107,0.343590071,0.307932273,0.2767016938,0.2761772226,0.2829583446,0.2715091267,0.3822991056,0.4076351622,0,1.39486,1.97255,0.747032,-1.2964004116,-1.2964004116,9
0.0297525149,0,0,0,0,0,0.1085676726,0,0,0,0,0,0.0725165752,0,0,0,0,0,0,0.3700417238,0,0,0,0,0,0.8553640832,0,0,0,0,0,0,0.7447245085,0,0,0,0,0,0.1892889803,0,0,0,0,0,0,0.1805869913,0,0,0,0,0,3.6561614083,0,0,0,0,0,0.2374399863,967.699248808,10.3112809458,0.6077807478,0.5509309903,0.943604212,0.303524956,0.2520973972,0.4474876064,0.2832565664,0.4370389438,0.7010837758,0.5912822866,0.5345846257,0.3590846565,0.3087758971,0.3324431652,0.6274124711,0.5934866981,0.3548705967,0.3645537186,0.5839182307,0.4753719538,0.34978091,0.3496212628,0.3528387861,0.3237737707,0.2765586838,0.4582075526,0.4673835312,0.3181814666,0.3945981043,0.349556566,0.3129888604,0.3883234627,0.4788208125,0.4657625809,0.3068813158,0,1.43772,2,0.723628,-1.1714520353,-1.1714520353,9
0.0594221536,0,0,0,0,0,0.2037094193,0,0,0,0,0,0.1197559442,0,0,0,0,0,0,0.4810128029,0,0,0,0,0,0.8952274806,0,0,0,0,0,0,0.8867741198,0,0,0,0,0,0.2875800183,0,0,0,0,0,0,0.2573302469,0,0,0,0,0,2.8361854138,0,0,0,0,0,0.417446845,1114.20777321,12.7400352734,0.4951417304,0.4228178953,0.9400140476,0.1787749726,0.2317460545,0.4012952325,0.3652688051,0.505371943,0.6148508212,0.4301674075,0.4360361834,0.5168935634,0.4378042561,0.3993148183,0.2819688073,0.3856381008,0.3606779667,0.4763746037,0.4596680834,0.4038439245,0.3070462331,0.3039248831,0.261821533,0.4796051351,0.4825983076,0.3153894899,0.3604830882,0.248217455,0.2323233572,0.3590124249,0.306490817,0.3151165825,0.2743158223,0.3290980387,0.3674409934,0,1.38927,1.97059,0.75207,-1.3123300414,-1.3123300414,9
0.0707761774,0,0,0,0,0,0.2073559671,0,0,0,0,0,0.1307784636,0,0,0,0,0,0,0.476288866,0,0,0,0,0,0.891746685,0,0,0,0,0,0,0.8649777092,0,0,0,0,0,0.3052326246,0,0,0,0,0,0,0.2609767947,0,0,0,0,0,2.8052726337,0,0,0,0,0,0.4310385231,1126.84454896,13.0055000327,0.489139621,0.4141847822,0.9392135771,0.1715490338,0.2324428635,0.3885360619,0.3667235948,0.4280863939,0.5433858052,0.3762953683,0.3477742603,0.3551786548,0.3274254204,0.5013538341,0.3885392842,0.4713300095,0.4485912295,0.4427252574,0.3975631891,0.4135626034,0.4237785082,0.3878678841,0.3448173508,0.4143820318,0.430776784,0.4163635528,0.4189471712,0.4242937409,0.3263017635,0.3149464887,0.2993512075,0.3559894557,0.4219229317,0.3095433443,0.3932302064,0,1.38465,1.95882,0.751247,-1.3056290574,-1.3056290574,9
0.0618255601,0,0,0,0,0,0.2028806584,0,0,0,0,0,0.1238997485,0,0,0,0,0,0,0.483001829,0,0,0,0,0,0.9048411065,0,0,0,0,0,0,0.8697845222,0,0,0,0,0,0.2994312986,0,0,0,0,0,0,0.2619713077,0,0,0,0,0,2.8070130316,0,0,0,0,0,0.4297953818,1131.35842968,12.8315239402,0.4929235729,0.4187036674,0.937505235,0.1753127611,0.2320734375,0.3241027609,0.2964610976,0.4295009608,0.6431502933,0.4157957352,0.5854117921,0.6163115629,0.3838576644,0.5944396204,0.5029507708,0.4009984177,0.4804683744,0.5254210777,0.4179672082,0.393985567,0.5436875558,0.4915498477,0.4264448043,0.2796709983,0.3537971449,0.3692888414,0.3161532875,0.3246195055,0.3024925358,0.2899500918,0.3533599038,0.3877798639,0.3369339958,0.3028027406,0.3153755594,0,1.40358,1.97059,0.742409,-1.2447652536,-1.2447652536,9
0.0571844993,0,0,0,0,0,0.1692329675,0,0,0,0,0,0.1300325789,0,0,0,0,0,0,0.5219535894,0,0,0,0,0,1.145347508,0,0,0,0,0,0,0.9478537952,0,0,0,0,0,0.308547668,0,0,0,0,0,0,0.2256715821,0,0,0,0,0,2.6372828075,0,0,0,0,0,0.3013374486,757.102697759,10.8148409432,0.4609875423,0.3770314743,0.9595905561,0.1421527326,0.2675451625,0.4610755393,0.4664071509,0.4674067953,0.3858239648,0.3528690983,0.3250143995,0.3721223242,0.387722044,0.3832761828,0.4400293977,0.4086181547,0.3742605082,0.3248099535,0.2846002649,0.2887189143,0.3622587041,0.3833596349,0.4164112088,0.3856619039,0.3290123889,0.3535290031,0.2365056898,0.2972082737,0.399648802,0.3767537956,0.2708976365,0.4212034493,0.3984782307,0.3926577698,0.2633777125,0,1.19029,1.18235,0.756533,-1.6717519351,-1.6717519351,9
0.0759144947,0,0,0,0,0,0.2161408322,0,0,0,0,0,0.1661665524,0,0,0,0,0,0,0.5667066758,0,0,0,0,0,0.9248971193,0,0,0,0,0,0,0.9592078189,0,0,0,0,0,0.3669753086,0,0,0,0,0,0,0.3249571331,0,0,0,0,0,2.393875743,0,0,0,0,0,0.4496027663,1081.27630805,13.4506107518,0.4450047509,0.363912446,0.9340003461,0.1324322684,0.4144710775,0.3838337775,0.3908663353,0.3923803832,0.4438317011,0.3632580789,0.4683946407,0.474971259,0.5373242855,0.3706502702,0.3987313336,0.3618171434,0.4796220759,0.4131701824,0.3231119552,0.4118844034,0.4397299064,0.3289790164,0.3807993881,0.3666072275,0.3919758855,0.4522096578,0.3472643887,0.4280721197,0.4076094661,0.4188003722,0.426682429,0.2507165655,0.3844488198,0.3225561442,0.289963638,14.0136,1.40287,1.8451,0.705828,-1.0953909258,-1.0953909258,10
0.0789809099,0,0,0,0,0,0.2049525606,0,0,0,0,0,0.1702274806,0,0,0,0,0,0,0.5629772519,0,0,0,0,0,0.9860596708,0,0,0,0,0,0,0.9265546411,0,0,0,0,0,0.3412008459,0,0,0,0,0,0,0.3028292181,0,0,0,0,0,2.4365569273,0,0,0,0,0,0.4341049383,1017.0850872,13.2820432425,0.4463434923,0.3674361635,0.937314992,0.1350093342,0.2928064591,0.3546984867,0.3155471034,0.3331868044,0.3331204264,0.532518814,0.4292914611,0.3787102434,0.4088620309,0.3034189226,0.42627713,0.3341302523,0.4095095697,0.3965950415,0.6322271944,0.6236564137,0.4034943793,0.4325303782,0.4418269697,0.362867623,0.359503283,0.3527380489,0.2749278512,0.3186926854,0.3766636556,0.2968589252,0.4502913708,0.3390793382,0.3113927034,0.2719112421,0.3047326752,14.0163,1.40078,1.81667,0.702383,-1.1023356533,-1.1023356533,10
0.0489797668,0,0,0,0,0,0.1425468679,0,0,0,0,0,0.1190100594,0,0,0,0,0,0,0.4962620027,0,0,0,0,0,0.9819158665,0,0,0,0,0,0,0.879232396,0,0,0,0,0,0.2879943987,0,0,0,0,0,0,0.2189586191,0,0,0,0,0,2.9881801555,0,0,0,0,0,0.2813643118,656.562976027,9.7911685936,0.5153084591,0.4249425397,0.9635820897,0.1805761621,0.2919376844,0.4158052529,0.4523198175,0.4734246981,0.5012480851,0.3716990175,0.2814977052,0.4220150412,0.2993303251,0.5007874137,0.398190075,0.3095232232,0.2759092373,0.2897596356,0.3207552224,0.3040436962,0.3577459112,0.3482751269,0.3157088495,0.2772722288,0.4425934532,0.3940725199,0.2688378516,0.3518745441,0.2982425741,0.266293507,0.3409093563,0.3103929121,0.3377872718,0.2687645912,0.3477550905,0,1.27821,1.47353,0.74275,-1.5768316092,-1.5768316092,10
0.0779863969,0,0,0,0,0,0.2119141518,0,0,0,0,0,0.1645090306,0,0,0,0,0,0,0.5473136717,0,0,0,0,0,0.9335991084,0,0,0,0,0,0,0.939980567,0,0,0,0,0,0.3465049154,0,0,0,0,0,0,0.3127743484,0,0,0,0,0,2.480647005,0,0,0,0,0,0.4292152492,1064.2227056,13.2637141551,0.4536192582,0.3747900391,0.935609747,0.1404675734,0.3116365083,0.4167772061,0.3589613873,0.4545656351,0.4879017045,0.5623728758,0.5427661382,0.3927573385,0.4519319783,0.4361767516,0.4318080174,0.3901064006,0.4051074698,0.3391240234,0.3815706597,0.4330197479,0.4706447903,0.4353495141,0.5487108535,0.5268371048,0.3633054037,0.334367475,0.3361856659,0.3090177004,0.3538327574,0.4224435433,0.3630580572,0.2607120953,0.4285219895,0.4110936342,0.3966956943,14.0117,1.40276,1.8549,0.709019,-1.1208006494,-1.1208006494,10
0.1162751486,0,0,0,0,0,0.3044867398,0,0,0,0,0,0.2566672382,0,0,0,0,0,0,0.8004172382,0,0,0,0,0,1.4328446502,0,0,0,0,0,0,1.2153778006,0,0,0,0,0,0.4954332419,0,0,0,0,0,0,0.3833018976,0,0,0,0,0,0.9241512346,0,0,0,0,0,0.5154892547,881.009824286,15.4166438043,0.2015256308,0.109694091,0.9253487169,0.0120327936,0.2926806405,0.2564486277,0.4525393812,0.5503837916,0.4766588576,0.3345104983,0.4213501425,0.3424233655,0.3609712541,0.2958446942,0.3088048839,0.3513238828,0.4410761578,0.4007248718,0.4922778083,0.4334249116,0.4185189198,0.3824672198,0.390440747,0.3921232484,0.3831814969,0.389760165,0.3582813366,0.2643825853,0.2684660973,0.3183049623,0.3571982819,0.3526513356,0.4134981706,0.423466209,0.3230093334,0,1.18688,1.26471,0.599725,-0.8796602973,-0.8796602973,10
0.0879315272,0,0,0,0,0,0.2290695016,0,0,0,0,0,0.1762774348,0,0,0,0,0,0,0.5618169867,0,0,0,0,0,0.9734625057,0,0,0,0,0,0,0.9384887974,0,0,0,0,0,0.348079561,0,0,0,0,0,0,0.32586877,0,0,0,0,0,2.3476308871,0,0,0,0,0,0.4558184728,1107.96291071,13.9979750474,0.4320053669,0.3504996042,0.9334541776,0.1228499725,0.2721589492,0.5067789923,0.4009522112,0.2738568221,0.284578031,0.5155064953,0.4071756804,0.2690505829,0.5856418891,0.4583372918,0.3752914076,0.2619829282,0.4748647525,0.4392749945,0.4291810436,0.3764686145,0.3756653749,0.3835396482,0.4230336445,0.3565161895,0.4391465288,0.4775243272,0.4156317534,0.4336241104,0.4387749538,0.3159588049,0.3750590474,0.3031342087,0.4213993351,0.296999936,0.3396476934,14.0045,1.37682,1.7549,0.711499,-1.2286221697,-1.2286221697,10
0.0759144947,0,0,0,0,0,0.2161408322,0,0,0,0,0,0.1661665524,0,0,0,0,0,0,0.5667066758,0,0,0,0,0,0.9248971193,0,0,0,0,0,0,0.9592078189,0,0,0,0,0,0.3669753086,0,0,0,0,0,0,0.3249571331,0,0,0,0,0,2.393875743,0,0,0,0,0,0.4496027663,1081.27630805,13.4506107518,0.4450047509,0.363912446,0.9340003461,0.1324322684,0.4144710775,0.3838337775,0.3908663353,0.3923803832,0.4438317011,0.3632580789,0.4683946407,0.474971259,0.5373242855,0.3706502702,0.3987313336,0.3618171434,0.4796220759,0.4131701824,0.3231119552,0.4118844034,0.4397299064,0.3289790164,0.3807993881,0.3666072275,0.3919758855,0.4522096578,0.3472643887,0.4280721197,0.4076094661,0.4188003722,0.426682429,0.2507165655,0.3844488198,0.3225561442,0.289963638,14.0136,1.40287,1.8451,0.705828,-1.0953909258,-1.0953909258,10
0.0912465706,0,0,0,0,0,0.2394290123,0,0,0,0,0,0.1752000457,0,0,0,0,0,0,0.5670381802,0,0,0,0,0,0.9146204847,0,0,0,0,0,0,0.9593735711,0,0,0,0,0,0.374102652,0,0,0,0,0,0,0.3500685871,0,0,0,0,0,2.2720478967,0,0,0,0,0,0.501317444,1081.27616435,13.9033248416,0.4241965159,0.3427800344,0.9325856618,0.117498152,0.263645995,0.4456553904,0.3305778944,0.4535894814,0.3630703618,0.4601211386,0.4264521271,0.340300204,0.4507658678,0.4361576206,0.3641634525,0.3798645521,0.493846867,0.6105313259,0.6084931994,0.3895580856,0.4396621186,0.3905350269,0.4004413434,0.4064260363,0.4020938186,0.3607190038,0.4153237964,0.4088666936,0.3913168143,0.3270782204,0.4197637383,0.3935880655,0.2942046931,0.3022830671,0.3112518524,14.0216,1.40538,1.80784,0.698353,-1.1061757145,-1.1061757145,10
0.0755829904,0,0,0,0,0,0.2129915409,0,0,0,0,0,0.1594535894,0,0,0,0,0,0,0.5585848194,0,0,0,0,0,0.941886717,0,0,0,0,0,0,0.9531578647,0,0,0,0,0,0.3495713306,0,0,0,0,0,0,0.3249571331,0,0,0,0,0,2.4238768862,0,0,0,0,0,0.4443815729,1080.10540205,13.4636618982,0.4470933607,0.3658734209,0.9340110025,0.1338633601,0.3995990338,0.3953121174,0.4018700936,0.3776023763,0.485064464,0.4219382656,0.4128418326,0.3921676611,0.4596885695,0.3215798939,0.3690935437,0.3270252568,0.3737400829,0.4646317112,0.3664638822,0.4159341096,0.3666351586,0.2971208927,0.375090792,0.5869689823,0.5654904216,0.4414976627,0.4806813676,0.3966643623,0.3690950799,0.3660349857,0.3329861367,0.316572118,0.3265814596,0.2994120315,0.2840137016,14.0146,1.40447,1.84706,0.70549,-1.0943104926,-1.0943104926,10
0.0335648148,0,0,0,0,0,0.097379401,0,0,0,0,0,0.0951417467,0,0,0,0,0,0,0.4036894147,0,0,0,0,0,0.8499771376,0,0,0,0,0,0,0.7089220393,0,0,0,0,0,0.2026320302,0,0,0,0,0,0,0.157133059,0,0,0,0,0,3.669338706,0,0,0,0,0,0.2266660951,844.334247828,10.964204063,0.6077868433,0.5550145763,0.9366295241,0.3080411799,0.2320990549,0.3258447881,0.372917001,0.4549971703,0.4294791368,0.5372484875,0.3396163671,0.4786667947,0.5015963494,0.3848760015,0.5292787749,0.4470583209,0.4576219488,0.404188488,0.3934978077,0.2769372468,0.3940501364,0.375972807,0.3558122002,0.3150884632,0.3708329411,0.3792193576,0.3876050996,0.3848689213,0.3641203902,0.3184042753,0.3462915884,0.3281752025,0.3008192624,0.2870068652,0.2576904918,14.089,1.54609,2,0.638245,-0.2992766647,-0.2992766647,10
0.0772405121,0,0,0,0,0,0.2124942844,0,0,0,0,0,0.1618569959,0,0,0,0,0,0,0.5513745999,0,0,0,0,0,0.9155321216,0,0,0,0,0,0,0.9713077275,0,0,0,0,0,0.348079561,0,0,0,0,0,0,0.3098736854,0,0,0,0,0,2.4390432099,0,0,0,0,0,0.4576417467,1069.30979163,13.4008491737,0.4502596936,0.368599332,0.9335224347,0.1358654676,0.3531215941,0.4481907191,0.3560964993,0.3036466227,0.3688338647,0.5903734226,0.4972792371,0.3269221339,0.4096288729,0.3628391998,0.4882922508,0.3907410633,0.4248162499,0.3586953048,0.435223621,0.4314244168,0.3247652057,0.4460810483,0.443390234,0.3725846811,0.3278255671,0.3664293967,0.3992269508,0.3888674525,0.3672370788,0.3686760053,0.3700450464,0.3015532421,0.326945629,0.3661420364,0.4240555584,14.0213,1.40997,1.84706,0.699375,-1.075888704,-1.075888704,10
0.0468249886,0,0,0,0,0,0.122407979,0,0,0,0,0,0.0963020119,0,0,0,0,0,0,0.3603452218,0,0,0,0,0,0.7274862826,0,0,0,0,0,0,0.6441129401,0,0,0,0,0,0.1814157522,0,0,0,0,0,0,0.1805869913,0,0,0,0,0,3.8190129172,0,0,0,0,0,0.2659493599,1161.72814684,11.70632961,0.6299975118,0.5751138306,0.9380076524,0.3307559181,0.2959889487,0.279995547,0.4390202442,0.5976820914,0.5891146513,0.5108263574,0.4996106308,0.3893120066,0.511831754,0.5085804454,0.3208348134,0.5371903272,0.4418169567,0.4489146436,0.4161623096,0.4204614972,0.4040909386,0.3222828382,0.4684778866,0.4015543813,0.319058288,0.3863187872,0.4275947132,0.3781035225,0.430978208,0.2885833291,0.4440986275,0.4457715065,0.3436471573,0.3211270657,0.3631246382,13.9922,1.44906,2,0.755049,-1.1773960697,-1.1773960697,11
0.035719593,0,0,0,0,0,0.1015232053,0,0,0,0,0,0.0871027663,0,0,0,0,0,0,0.3743512803,0,0,0,0,0,0.7850851623,0,0,0,0,0,0,0.6656607225,0,0,0,0,0,0.1961676955,0,0,0,0,0,0,0.1719678784,0,0,0,0,0,3.7909179241,0,0,0,0,0,0.2359482167,1095.63591351,10.9329283428,0.6299846216,0.5738697083,0.9427214846,0.3293264421,0.2633313952,0.2458481826,0.4379436305,0.3679711431,0.3311413937,0.5097541434,0.4695320127,0.3108850101,0.4437505982,0.3370288059,0.3983773705,0.4643981176,0.4606495652,0.4435708719,0.4091622351,0.4174475783,0.3270851799,0.4901577971,0.5359054203,0.3273917585,0.3380797751,0.3421663831,0.3528406484,0.2798369146,0.304528005,0.3139111416,0.4528212751,0.4355392306,0.3860825275,0.2516188222,0.306010195,13.9822,1.43304,2,0.763216,-1.2546856763,-1.2546856763,11
0.0319072931,0,0,0,0,0,0.102186214,0,0,0,0,0,0.0855281207,0,0,0,0,0,0,0.3601794696,0,0,0,0,0,0.7468792867,0,0,0,0,0,0,0.6494170096,0,0,0,0,0,0.1931012803,0,0,0,0,0,0,0.1541495199,0,0,0,0,0,3.889126086,0,0,0,0,0,0.2319701646,1079.16126462,10.5491540924,0.6450387549,0.5909987441,0.9428216219,0.3492795155,0.2343650973,0.2895136777,0.5610449534,0.3051535361,0.3324998138,0.4196709797,0.2846408244,0.3854168177,0.437938841,0.4475431303,0.3860238539,0.4941284886,0.4224815414,0.314943282,0.4294349678,0.3890159685,0.4347851329,0.434684125,0.3175033096,0.3707201196,0.3950266843,0.3302559136,0.3325524713,0.3601790659,0.3773688453,0.3066294464,0.3143443746,0.3715357485,0.3633825314,0.298197555,0.3301162511,13.992,1.45525,2,0.758128,-1.1678182807,-1.1678182807,11
0.0359682213,0,0,0,0,0,0.1080704161,0,0,0,0,0,0.0955561271,0,0,0,0,0,0,0.3614226109,0,0,0,0,0,0.7455532693,0,0,0,0,0,0,0.6446930727,0,0,0,0,0,0.1921067673,0,0,0,0,0,0,0.1697302241,0,0,0,0,0,3.8392346822,0,0,0,0,0,0.2521090535,1095.08541381,11.0461427918,0.638570131,0.5846149015,0.943022959,0.3417745831,0.2330755352,0.3034172208,0.4489595593,0.519959568,0.5991533755,0.5490839832,0.2897811559,0.4371248552,0.4946110769,0.2641534788,0.3996225043,0.3986114684,0.3620522876,0.3790789637,0.4822095188,0.4321490333,0.2630000471,0.3619856537,0.3564018884,0.4760391467,0.513686396,0.4763914562,0.4444238947,0.4297576026,0.2597908742,0.3501056446,0.3069111553,0.3783150565,0.4099272242,0.3905369657,0.3097150563,13.9834,1.44292,2,0.764854,-1.225057999,-1.225057999,11
0.0664666209,0,0,0,0,0,0.1893718564,0,0,0,0,0,0.1557241655,0,0,0,0,0,0,0.5454903978,0,0,0,0,0,0.9522462277,0,0,0,0,0,0,0.9093992913,0,0,0,0,0,0.3261173983,0,0,0,0,0,0,0.2660322359,0,0,0,0,0,2.6976165981,0,0,0,0,0,0.3359796525,647.589705402,8.8666013456,0.4808295361,0.3551092992,0.9709630909,0.1261026144,0.3398125272,0.4320905517,0.4784257718,0.3217957285,0.3576899365,0.3369489142,0.3271373252,0.342857607,0.4519483652,0.3443610026,0.2537691007,0.2333582038,0.3231862556,0.3649148633,0.4053923711,0.4055003396,0.505522886,0.4521073471,0.2958307669,0.4320434229,0.4019130815,0.2266322868,0.3341182925,0.3265365798,0.352453049,0.3780454271,0.244937255,0.3244636948,0.3271860055,0.3998002381,0.4011528267,0,1.00923,0.617647,0.825542,-1.7497490863,-1.7497490863,11
